timestamp;accelX;accelY;accelZ;gyroX;gyroY;gyroZ;altitude;temperature;analogValue;state
55910;0.47;-0.244;-0.954;3.993;-1.753;-17.049;271.8395929;17.91264163;4.1860225;4
56010;0.449;-0.242;-0.923;5.197;15.893;-14.673;271.6508576;17.91339657;4.1859975;4
56110;0.453;-0.235;-0.918;6.265;14.247;-14.412;271.4714459;17.91411422;4.1859725;4
56210;0.454;-0.233;-0.92;7.53;-0.681;-12.821;271.2957988;17.9148168;4.1859475;4
56310;0.442;-0.237;-0.914;4.418;-0.712;-10.704;271.0899753;17.9156401;4.1859225;4
56410;0.441;-0.246;-0.927;-6.7;6.52;-12.6;270.7140929;17.91714363;4.1858975;4
56510;0.439;-0.245;-0.92;-9.196;9.159;-10.147;270.4145635;17.91834175;4.1858725;4
56610;0.419;-0.231;-0.866;-1.643;-1.468;2.145;270.3861518;17.91845539;4.1858475;4
56710;0.425;-0.232;-0.882;-0.529;-5.132;7.039;270.3456224;17.91861751;4.1858225;4
56810;0.433;-0.236;-0.895;-9.261;2.932;-0.955;270.1313871;17.91947445;4.1857975;4
56910;0.433;-0.242;-0.898;-14.385;2.324;-4.185;269.6535635;17.92138575;4.1857725;4
57010;0.431;-0.238;-0.906;-7.496;-7.85;11.937;269.5532988;17.9217868;4.1857475;4
57110;0.427;-0.233;-0.891;-3.71;-6.837;25.758;269.1059165;17.92357633;4.1857225;4
57210;0.389;-0.217;-0.784;-11.894;4.348;17.556;268.8115047;17.92475398;4.1856975;4
57310;0.401;-0.211;-0.79;-14.49;3.274;12.163;268.7836518;17.92486539;4.1856725;4
57410;0.439;-0.233;-0.895;-10.065;-3.779;13.461;268.7723871;17.92491045;4.1856475;4
57510;0.44;-0.241;-0.92;-7.659;-8.227;24.097;268.5308871;17.92587645;4.1856225;4
57610;0.434;-0.238;-0.902;-10.581;-2.282;36.52;267.8350929;17.92865963;4.1855975;4
57710;0.433;-0.234;-0.881;-17.699;9.181;30.033;267.2022988;17.9311908;4.1855725;4
57810;0.429;-0.219;-0.847;-15.895;3.592;25.085;266.8263576;17.93269457;4.1855475;4
57910;0.4;-0.208;-0.782;-11.021;-7.428;28.269;266.5375341;17.93384986;4.1855225;4
58010;0.39;-0.21;-0.774;-12.829;-2.507;31.82;266.0527106;17.93578916;4.1854975;4
58110;0.414;-0.212;-0.815;-13.841;10.053;38.928;265.0191812;17.93992328;4.1854725;4
58210;0.458;-0.22;-0.904;-12.381;7.655;44.134;263.8601224;17.94455951;4.1854475;4
58310;0.522;-0.245;-1.046;-14.135;-3.872;39.802;263.2190929;17.94712363;4.1854225;4
58410;0.53;-0.245;-1.077;-19.327;-0.624;32.858;262.8394753;17.9486421;4.1853975;4
58510;0.505;-0.23;-1.014;-19.206;6.035;44.726;261.9113871;17.95235445;4.1853725;4
58610;0.51;-0.241;-0.957;-18.399;3.858;54.577;260.7338576;17.95706457;4.1853475;4
58710;0.505;-0.231;-0.927;-24.279;2.485;47.19;259.9869165;17.96005233;4.1853225;4
58810;0.51;-0.239;-0.942;-25.523;1.082;39.682;259.5386518;17.96184539;4.1852975;4
58910;0.551;-0.275;-1.036;-17.739;-2.981;46.599;258.7775047;17.96488998;4.1852725;4
59010;0.535;-0.274;-1.042;-19.413;-1.473;48.117;257.9765929;17.96809363;4.1852475;4
59110;0.529;-0.277;-1.031;-23.548;3.595;37.054;257.4736224;17.97010551;4.1852225;4
59210;0.526;-0.275;-1.043;-16.231;1.019;35.45;256.8783871;17.97248645;4.1851975;4
59310;0.499;-0.272;-1.003;-13.708;-2.524;21.239;256.7311224;17.97307551;4.1851725;4
59410;0.485;-0.265;-0.95;-12.632;-4.489;8.19;256.4684459;17.97412622;4.1851475;4
59510;0.492;-0.266;-0.98;-6.427;-2.037;5.865;256.3920047;17.97443198;4.1851225;4
59610;0.475;-0.259;-0.949;-4.537;2.593;-4.543;256.2012106;17.97519516;4.1850975;4
59710;0.465;-0.249;-0.899;1.047;-3.825;-7.248;255.9063282;17.97637469;4.1850725;4
59810;0.484;-0.25;-0.949;10.192;-9.468;-0.295;255.8937106;17.97642516;4.1850475;4
59910;0.469;-0.243;-0.926;4.132;-0.82;-15.158;255.5452988;17.9778188;4.1850225;4
60010;0.468;-0.237;-0.932;1.585;1.352;-22.793;254.9612988;17.9801548;4.1849975;4
60110;0.468;-0.235;-0.926;11.308;0.513;-16.623;254.8200635;17.98071975;4.1849725;4
60210;0.456;-0.241;-0.945;13.904;5.446;-20.453;254.7876224;17.98084951;4.1849475;4
60310;0.478;-0.251;-1.016;10.167;2.706;-17.828;254.6418871;17.98143245;4.1849225;4
60410;0.483;-0.26;-1.011;-1.202;1.698;-23.71;253.9591224;17.98416351;4.1848975;4
60510;0.43;-0.249;-0.932;-4.528;-0.559;-17.098;253.3066224;17.98677351;4.1848725;4
60610;0.412;-0.244;-0.884;0.451;4.964;-4.475;253.2789753;17.9868841;4.1848475;4
60710;0.426;-0.241;-0.904;1.893;9.184;-4.729;253.0922694;17.98763092;4.1848225;4
60810;0.434;-0.248;-0.934;0.397;-2.596;-2.738;252.9470635;17.98821175;4.1847975;4
60910;0.429;-0.268;-0.928;-5.814;-6.335;-4.177;252.4668871;17.99013245;4.1847725;4
61010;0.421;-0.265;-0.941;-4.742;6.442;2.265;252.3502694;17.99059892;4.1847475;4
61110;0.394;-0.247;-0.847;-1.162;6.485;13.184;251.8059459;17.99277622;4.1847225;4
61210;0.412;-0.254;-0.879;-0.891;3.506;9.816;251.4403282;17.99423869;4.1846975;4
61310;0.407;-0.254;-0.892;-0.268;3.74;5.381;251.1799459;17.99528022;4.1846725;4
61410;0.38;-0.26;-0.819;-4.055;2.298;0.514;251.1433871;17.99542645;4.1846475;4
61510;0.408;-0.272;-0.906;-3.183;10.812;-3.828;251.0315929;17.99587363;4.1846225;4
61610;0.439;-0.278;-0.949;-0.121;13.062;-6.515;250.8425929;17.99662963;4.1845975;4
61710;0.431;-0.29;-0.928;3.342;3.432;-1.61;250.6907106;17.99723716;4.1845725;4
61810;0.397;-0.285;-0.879;-2.404;2.539;-3.064;250.6045635;17.99758175;4.1845475;4
61910;0.389;-0.289;-0.836;-9.552;4.979;-5.086;250.3204753;17.9987181;4.1845225;4
62010;0.405;-0.286;-0.839;-7.05;12.955;-11.522;250.1552694;17.99937892;4.1844975;4
62110;0.445;-0.27;-0.844;-6.179;6.197;-21.489;249.5237694;18.00190492;4.1844725;4
62210;0.478;-0.292;-0.911;-0.946;-5.94;-14.585;248.8922694;18.00443092;4.1844475;4
62310;0.507;-0.306;-0.99;-6.885;-0.43;-13.094;248.2920047;18.00683198;4.1844225;4
62410;0.526;-0.299;-1.027;-12.868;-2.781;1.305;247.8701224;18.00851951;4.1843975;4
62510;0.54;-0.301;-1.063;-11.595;2.073;9.188;247.8602988;18.0085588;4.1843725;4
62610;0.548;-0.292;-1.087;-12.378;-2.467;3.5;247.5266224;18.00989351;4.1843475;4
62710;0.513;-0.274;-1.015;-6.423;-8.677;6.587;247.27624;18.01089504;4.1843225;4
62810;0.489;-0.268;-0.961;-7.051;2.22;4.231;247.2585929;18.01096563;4.1842975;4
62910;0.498;-0.279;-0.992;-13.098;-0.348;10.881;247.1831518;18.01126739;4.1842725;4
63010;0.513;-0.275;-0.989;-12.546;-2.966;27.079;246.8429459;18.01262822;4.1842475;4
63110;0.529;-0.275;-1.023;-13.58;1.354;27.372;246.3974753;18.0144101;4.1842225;4
63210;0.52;-0.276;-1.025;-16.041;2.565;19.128;246.23124;18.01507504;4.1841975;4
63310;0.521;-0.279;-1.028;-11.578;0.295;23.26;245.8789753;18.0164841;4.1841725;4
63410;0.49;-0.271;-0.955;-11.395;-0.095;30.271;245.3265929;18.01869363;4.1841475;4
63510;0.465;-0.262;-0.877;-18.501;3.67;28.035;244.93824;18.02024704;4.1841225;4
63610;0.506;-0.279;-0.988;-17.207;2.171;31.126;244.4650047;18.02213998;4.1840975;4
63710;0.525;-0.296;-1.093;-15.883;-2.113;33.194;244.0180047;18.02392798;4.1840725;4
63810;0.468;-0.273;-0.965;-16.821;7.327;26.108;243.5293576;18.02588257;4.1840475;4
63910;0.429;-0.258;-0.832;-13.038;5.888;29.591;242.8693282;18.02852269;4.1840225;4
64010;0.425;-0.263;-0.826;-17.564;-3.903;31.381;242.57774;18.02968904;4.1839975;4
64110;0.485;-0.294;-1.014;-24.847;2.958;27.565;242.4107988;18.0303568;4.1839725;4
64210;0.522;-0.316;-1.123;-18.813;-0.681;46.384;241.6199165;18.03352033;4.1839475;4
64310;0.46;-0.282;-0.948;-9.832;-3.585;62.467;240.1772694;18.03929092;4.1839225;4
64410;0.424;-0.261;-0.887;-9.924;11.97;45.538;238.77774;18.04488904;4.1838975;4
64510;0.408;-0.257;-0.868;-21.035;13.572;9.562;238.7160047;18.04513598;4.1838725;4
64610;0.416;-0.271;-0.874;-13.843;0.965;8.301;238.5813871;18.04567445;4.1838475;4
64710;0.413;-0.28;-0.883;0.606;-2.898;36.748;237.5679753;18.0497281;4.1838225;4
64810;0.386;-0.265;-0.824;-10.015;6.525;41.758;236.4424459;18.05423022;4.1837975;4
64910;0.396;-0.254;-0.85;-15.68;17.783;34.43;235.3679459;18.05852822;4.1837725;4
65010;0.428;-0.26;-0.91;-11.03;13.224;15.093;234.8595047;18.06056198;4.1837475;4
65110;0.408;-0.259;-0.869;-3.75;-4.373;4.981;234.7670929;18.06093163;4.1837225;4
65210;0.397;-0.265;-0.876;-0.802;-6.689;16.526;234.5013576;18.06199457;4.1836975;4
65310;0.397;-0.271;-0.874;-11.699;19.665;10.076;233.9707106;18.06411716;4.1836725;4
65410;0.411;-0.267;-0.892;-9.411;20.152;11.908;233.3045635;18.06678175;4.1836475;4
65510;0.42;-0.266;-0.901;-1.655;-2.79;12.06;233.0805929;18.06767763;4.1836225;4
65610;0.401;-0.265;-0.882;-2.758;-1.408;-0.642;232.9391812;18.06824328;4.1835975;4
65710;0.427;-0.283;-0.94;-3.965;17.34;-4.129;232.66724;18.06933104;4.1835725;4
65810;0.437;-0.29;-0.937;-4.035;17.472;-1.016;232.3019165;18.07079233;4.1835475;4
65910;0.417;-0.278;-0.874;-0.685;1.353;6.747;232.0838282;18.07166469;4.1835225;4
66010;0.408;-0.278;-0.846;-5.566;-3.097;0.342;231.8390929;18.07264363;4.1834975;4
66110;0.438;-0.283;-0.898;-15.15;4.301;-14.58;231.0911812;18.07563528;4.1834725;4
66210;0.47;-0.29;-0.951;-7.981;15.386;-17.815;230.7850047;18.07685998;4.1834475;4
66310;0.473;-0.285;-0.935;6.432;1.34;-2.163;230.6200341;18.07751986;4.1834225;4
66410;0.479;-0.282;-0.928;0.951;-11.218;-0.782;230.2950635;18.07881975;4.1833975;4
66510;0.472;-0.284;-0.931;-17.291;-5.014;-7.737;229.4114753;18.0823541;4.1833725;4
66610;0.462;-0.272;-0.92;-16.67;6.153;1.209;229.1377106;18.08344916;4.1833475;4
66710;0.478;-0.263;-0.921;-2.63;3.687;5.453;228.94624;18.08421504;4.1833225;4
66810;0.488;-0.264;-0.94;4.428;-13.271;5.323;228.8427106;18.08462916;4.1832975;4
66910;0.48;-0.278;-0.953;-4.872;-5.487;-5.64;228.3721518;18.08651139;4.1832725;4
67010;0.487;-0.28;-0.989;-17.018;0.131;-1.515;227.8309165;18.08867633;4.1832475;4
67110;0.488;-0.265;-0.974;-8.813;1.951;21.433;227.4023576;18.09039057;4.1832225;4
67210;0.507;-0.27;-1.013;-1.574;-0.317;26.507;226.6783576;18.09328657;4.1831975;4
67310;0.496;-0.272;-1.02;-12.411;-6.337;7.314;226.3420635;18.09463175;4.1831725;4
67410;0.479;-0.27;-0.964;-15.829;5.605;-2.1;225.9795929;18.09608163;4.1831475;4
67510;0.482;-0.272;-0.966;-6.248;7.817;16.465;225.4491812;18.09820328;4.1831225;4
67610;0.484;-0.272;-0.975;-5.993;-3.986;32.468;224.78774;18.10084904;4.1830975;4
67710;0.478;-0.268;-0.958;-16.564;1.178;28.317;224.4074165;18.10237033;4.1830725;4
67810;0.453;-0.26;-0.907;-22.903;10.193;19.236;224.2154753;18.1031381;4.1830475;4
67910;0.455;-0.259;-0.903;-14.021;6.931;22.196;223.7711812;18.10491528;4.1830225;4
68010;0.47;-0.268;-0.937;-5.928;-2.363;32.181;223.0685341;18.10772586;4.1829975;4
68110;0.473;-0.28;-0.965;-14.334;3.774;30.414;222.4845929;18.11006163;4.1829725;4
68210;0.462;-0.274;-0.944;-20.407;18.316;28.013;221.7221812;18.11311128;4.1829475;4
68310;0.453;-0.264;-0.891;-15.634;11.97;34.24;220.8228871;18.11670845;4.1829225;4
68410;0.449;-0.264;-0.881;-14.129;-1.678;35.542;220.2424459;18.11903022;4.1828975;4
68510;0.459;-0.274;-0.922;-18.952;3.261;30.837;219.7969753;18.1208121;4.1828725;4
68610;0.463;-0.28;-0.929;-16.329;18.537;29.251;218.8717106;18.12451316;4.1828475;4
68710;0.452;-0.267;-0.884;-11.671;11.155;31.062;217.9732988;18.1281068;4.1828225;4
68810;0.431;-0.268;-0.847;-17.091;-1.763;25.257;217.7849753;18.1288601;4.1827975;4
68910;0.431;-0.278;-0.859;-20.03;6.051;21.329;217.5687988;18.1297248;4.1827725;4
69010;0.448;-0.273;-0.886;-14.679;12.041;27.557;216.8358871;18.13265645;4.1827475;4
69110;0.449;-0.281;-0.894;-7.575;11.122;28.205;215.9020047;18.13639198;4.1827225;4
69210;0.452;-0.285;-0.912;-14.1;1.939;11.022;215.8685047;18.13652598;4.1826975;4
69310;0.435;-0.289;-0.906;-17.236;1.167;4.96;215.5417694;18.13783292;4.1826725;4
69410;0.442;-0.291;-0.888;-6.804;12.836;17.005;214.8642106;18.14054316;4.1826475;4
69510;0.449;-0.294;-0.919;-8.342;2.2;21.979;214.3984165;18.14240633;4.1826225;4
69610;0.476;-0.301;-0.994;-16.38;-0.667;10.71;214.2120341;18.14315186;4.1825975;4
69710;0.469;-0.298;-0.984;-15.7;3.102;5.123;213.9921812;18.14403128;4.1825725;4
69810;0.434;-0.289;-0.892;-9.07;5.98;2.573;213.9769753;18.1440921;4.1825475;4
69910;0.442;-0.28;-0.892;-1.402;6.348;5.288;213.6759753;18.1452961;4.1825225;4
70010;0.451;-0.287;-0.922;-7.76;-1.359;2.809;213.4903871;18.14603845;4.1824975;4
70110;0.449;-0.297;-0.911;-17.348;3.121;-9.527;212.79174;18.14883304;4.1824725;4
70210;0.458;-0.284;-0.912;-7.197;2.268;6.032;212.7592988;18.1489628;4.1824475;4
70310;0.467;-0.282;-0.921;-1.414;2.922;6.293;212.5298576;18.14988057;4.1824225;4
70410;0.475;-0.282;-0.945;-6.556;-0.056;-3.136;212.2431518;18.15102739;4.1823975;4
70510;0.489;-0.282;-0.979;-11.162;1.642;-7.468;211.7435047;18.15302598;4.1823725;4
70610;0.477;-0.276;-0.968;-8.39;2.438;2.805;211.6509459;18.15339622;4.1823475;4
70710;0.442;-0.258;-0.855;-3.569;4.136;13.472;211.2380341;18.15504786;4.1823225;4
70810;0.42;-0.248;-0.786;-6.318;7.815;5.322;211.0374753;18.1558501;4.1822975;4
70910;0.412;-0.241;-0.766;-11.557;-2.55;5.708;210.7904459;18.15683822;4.1822725;4
71010;0.415;-0.242;-0.785;-15.048;0.109;10.554;210.6614753;18.1573541;4.1822475;4
71110;0.433;-0.248;-0.821;-12.959;5.162;23.775;210.1915341;18.15923386;4.1822225;4
71210;0.462;-0.26;-0.876;-14.644;2.38;29.67;209.6795929;18.16128163;4.1821975;4
71310;0.487;-0.265;-0.951;-16.741;2.09;30.182;209.2227988;18.1631088;4.1821725;4
71410;0.492;-0.282;-0.97;-20.664;7.34;21.403;208.9851812;18.16405928;4.1821475;4
71510;0.502;-0.276;-0.989;-19.334;10.898;23.66;208.5374165;18.16585033;4.1821225;4
71610;0.502;-0.278;-0.987;-15.446;-0.243;43.518;207.7189165;18.16912433;4.1820975;4
71710;0.485;-0.284;-0.948;-20.103;7.515;39.894;206.9157988;18.1723368;4.1820725;4
71810;0.492;-0.284;-0.969;-21.76;12.925;34.641;206.1567988;18.1753728;4.1820475;4
71910;0.476;-0.279;-0.921;-20.467;3.84;31.9;205.7075929;18.17716963;4.1820225;4
72010;0.449;-0.273;-0.885;-17.714;2.711;32.49;205.1932694;18.17922692;4.1819975;4
72110;0.462;-0.289;-0.918;-21.251;1.452;34.381;204.7643871;18.18094245;4.1819725;4
72210;0.449;-0.283;-0.888;-21.974;10.821;29.849;204.2145047;18.18314198;4.1819475;4
72310;0.442;-0.283;-0.915;-18.248;10.421;26.595;203.6625047;18.18534998;4.1819225;4
72410;0.447;-0.296;-0.928;-20.157;3.431;17.45;203.6412106;18.18543516;4.1818975;4
72510;0.441;-0.294;-0.922;-18.734;4.287;17.835;203.5415635;18.18583375;4.1818725;4
72610;0.436;-0.296;-0.918;-17.512;10.965;18.553;203.1884459;18.18724622;4.1818475;4
72710;0.438;-0.294;-0.915;-15.512;11.621;18.935;202.7459753;18.1890161;4.1818225;4
72810;0.443;-0.288;-0.913;-16.819;3.939;17.052;202.6232694;18.18950692;4.1817975;4
72910;0.437;-0.284;-0.904;-18.051;4.45;13.344;202.6157106;18.18953716;4.1817725;4
73010;0.446;-0.293;-0.92;-11.972;9.185;16.543;202.2111224;18.19115551;4.1817475;4
73110;0.455;-0.293;-0.929;-11.52;9.879;11.551;201.9196518;18.19232139;4.1817225;4
73210;0.455;-0.281;-0.924;-13.555;1.676;12.474;201.9021518;18.19239139;4.1816975;4
73310;0.453;-0.295;-0.929;-14.566;0.209;14.33;201.9013576;18.19239457;4.1816725;4
73410;0.459;-0.287;-0.922;-14.985;7.16;8.881;201.8702988;18.1925188;4.1816475;4
73510;0.497;-0.279;-0.969;-7.178;6.491;11.765;201.5444753;18.1938221;4.1816225;4
73610;0.491;-0.288;-0.981;-5.703;0.68;11.15;201.3642694;18.19454292;4.1815975;4
73710;0.478;-0.287;-0.942;-11.74;-2.102;9.565;201.2384753;18.1950461;4.1815725;4
73810;0.509;-0.305;-1.033;-12.444;2.58;13.753;201.1240929;18.19550363;4.1815475;4
73910;0.504;-0.307;-1.052;-5.056;5.627;23.142;200.4266518;18.19829339;4.1815225;4
74010;0.464;-0.275;-0.934;-6.728;-3.714;17.178;200.2285341;18.19908586;4.1814975;4
74110;0.454;-0.267;-0.88;-12.939;-9.826;5.33;199.71574;18.20113704;4.1814725;4
74210;0.449;-0.276;-0.885;-10.959;1.482;0.991;199.4661518;18.20213539;4.1814475;4
74310;0.434;-0.268;-0.883;-10.038;-7.207;9.512;199.2387106;18.20304516;4.1814225;4
74410;0.491;-0.291;-0.998;-4.926;-5.45;16.082;199.0708871;18.20371645;4.1813975;4
74510;0.509;-0.298;-1.035;-6.626;4.857;1.857;199.0682988;18.2037268;4.1813725;4
74610;0.495;-0.292;-1.02;-12.698;-2.41;-9.113;198.3559165;18.20657633;4.1813475;4
74710;0.455;-0.274;-0.925;-6.713;2.477;-2.721;198.1512988;18.2073948;4.1813225;4
74810;0.382;-0.244;-0.737;-0.453;4.101;10.823;197.7256812;18.20909728;4.1812975;4
74910;0.423;-0.263;-0.82;-13.909;2.938;-6.772;197.2038282;18.21118469;4.1812725;4
75010;0.484;-0.279;-0.986;-19.312;-3.85;-15.337;196.0715047;18.21571398;4.1812475;4
75110;0.476;-0.266;-0.991;-8.236;4.853;-6.905;195.7689165;18.21692433;4.1812225;4
75210;0.43;-0.245;-0.841;-1.461;18.721;-5.376;195.4193871;18.21832245;4.1811975;4
75310;0.4;-0.236;-0.749;-3.508;5.417;1.145;195.3295635;18.21868175;4.1811725;4
75410;0.437;-0.254;-0.857;-16.335;-5.3;6.75;194.8917694;18.22043292;4.1811475;4
75510;0.454;-0.26;-0.902;-21.582;-1.581;27.651;194.7597694;18.22096092;4.1811225;4
75610;0.46;-0.248;-0.902;-15.245;16.177;39.824;193.5610635;18.22575575;4.1810975;4
75710;0.486;-0.243;-0.936;-11.915;13.18;31.865;192.5866518;18.22965339;4.1810725;4
75810;0.476;-0.25;-0.92;-15.83;-5.44;24.907;192.4796812;18.23008128;4.1810475;4
75910;0.457;-0.266;-0.888;-24.824;3.437;28.182;192.2798282;18.23088069;4.1810225;4
76010;0.486;-0.271;-0.904;-30.128;10.47;55.139;191.2362694;18.23505492;4.1809975;4
76110;0.508;-0.269;-0.913;-29.193;3.903;77.014;189.7149753;18.2411401;4.1809725;4
76210;0.478;-0.268;-0.899;-36.001;6.979;55.994;188.9216812;18.24431328;4.1809475;4
76310;0.472;-0.28;-0.948;-36.937;9.424;32.35;188.7794165;18.24488233;4.1809225;4
76410;0.481;-0.295;-0.979;-23.751;7.996;40.245;188.0591224;18.24776351;4.1808975;4
76510;0.468;-0.3;-0.952;-23.984;9.411;52.947;186.9304753;18.2522781;4.1808725;4
76610;0.462;-0.296;-0.944;-36.009;18.928;50.064;185.9603871;18.25615845;4.1808475;4
76710;0.464;-0.289;-0.951;-34.865;20.857;47.702;184.9693871;18.26012245;4.1808225;4
76810;0.48;-0.299;-1.001;-25.564;8.888;46.922;184.0797988;18.2636808;4.1807975;4
76910;0.456;-0.3;-0.982;-22.853;6.077;41.127;183.3635929;18.26654563;4.1807725;4
77010;0.44;-0.304;-0.972;-21.582;13.18;42.892;182.3491812;18.27060328;4.1807475;4
77110;0.432;-0.298;-0.971;-18.574;22.598;42.321;180.9860929;18.27605563;4.1807225;4
77210;0.446;-0.297;-0.995;-19.955;14.084;30.505;180.2615635;18.27895375;4.1806975;4
77310;0.449;-0.298;-1.019;-19.382;2.988;20.998;180.1261518;18.27949539;4.1806725;4
77410;0.428;-0.295;-0.993;-13.579;11.368;18.159;179.6570929;18.28137163;4.1806475;4
77510;0.446;-0.3;-1.02;-11.816;15.939;14.784;179.1010047;18.28359598;4.1806225;4
77610;0.45;-0.305;-1.034;-13.45;9.313;9.108;178.9547988;18.2841808;4.1805975;4
77710;0.447;-0.303;-1.017;-11.665;-0.22;9.41;178.8820047;18.28447198;4.1805725;4
77810;0.447;-0.301;-1.002;-12.699;4.852;2.042;178.7112694;18.28515492;4.1805475;4
77910;0.442;-0.301;-0.982;-10.954;9.522;-4.547;178.5354165;18.28585833;4.1805225;4
78010;0.441;-0.297;-0.966;-5.105;5.345;-7.257;178.3290341;18.28668386;4.1804975;4
78110;0.441;-0.306;-0.973;-5.065;-2.133;-11.161;177.7890635;18.28884375;4.1804725;4
78210;0.422;-0.303;-0.912;-9.692;-8.571;-9.791;176.9639459;18.29214422;4.1804475;4
78310;0.45;-0.304;-0.961;-7.859;3.538;-9.938;176.5445635;18.29382175;4.1804225;4
78410;0.481;-0.295;-0.984;-3.221;7.189;-14.352;176.2391518;18.29504339;4.1803975;4
78510;0.485;-0.292;-0.965;3.952;-10.064;-10.553;175.7490047;18.29700398;4.1803725;4
78610;0.471;-0.293;-0.962;2.929;-8.775;-12.189;175.2185635;18.29912575;4.1803475;4
78710;0.448;-0.276;-0.883;-5.305;-2.251;-9.314;174.7223871;18.30111045;4.1803225;4
78810;0.457;-0.273;-0.895;-1.517;4.429;-2.13;174.6993871;18.30120245;4.1802975;4
78910;0.466;-0.272;-0.916;1.743;3.523;-12.026;174.5005635;18.30199775;4.1802725;4
79010;0.456;-0.263;-0.89;5.292;-7.881;-14.653;173.9934459;18.30402622;4.1802475;4
79110;0.465;-0.266;-0.927;3.506;-1.31;-15.866;173.5913871;18.30563445;4.1802225;4
79210;0.463;-0.267;-0.921;-5.076;7.259;-19.11;173.0935341;18.30762586;4.1801975;4
79310;0.45;-0.254;-0.873;-3.567;6.327;-12.458;172.8082988;18.3087668;4.1801725;4
79410;0.439;-0.24;-0.844;-0.283;-5.349;-1.532;172.5975929;18.30960963;4.1801475;4
79510;0.43;-0.24;-0.821;-4.637;-2.592;-2.246;172.3189165;18.31072433;4.1801225;4
79610;0.453;-0.252;-0.896;-11.909;7.139;-8.506;171.9284459;18.31228622;4.1800975;4
79710;0.458;-0.251;-0.92;-11.018;0.43;2.915;171.7027694;18.31318892;4.1800725;4
79810;0.455;-0.25;-0.903;-5.7;2.238;14.971;171.3642694;18.31454292;4.1800475;4
79910;0.453;-0.25;-0.896;-11.471;0.683;18.68;171.1321518;18.31547139;4.1800225;4
80010;0.447;-0.245;-0.887;-21.433;3.943;18.036;171.1160929;18.31553563;4.1799975;4
80110;0.446;-0.241;-0.865;-20.916;8.631;25.624;170.7237694;18.31710492;4.1799725;4
80210;0.48;-0.249;-0.911;-15.628;1.556;41.536;169.9160047;18.32033598;4.1799475;4
80310;0.49;-0.26;-0.935;-20.175;5.878;45.652;168.9937988;18.3240248;4.1799225;4
80410;0.484;-0.26;-0.913;-26.248;13.827;42.722;168.1025929;18.32758963;4.1798975;4
80510;0.485;-0.261;-0.899;-22.33;12.389;47.251;167.00524;18.33197904;4.1798725;4
80610;0.486;-0.273;-0.898;-23.594;3.755;49.548;166.1314459;18.33547422;4.1798475;4
80710;0.493;-0.285;-0.953;-31.698;3.186;47.398;165.5759753;18.3376961;4.1798225;4
80810;0.49;-0.286;-0.952;-28.106;13.434;56.106;164.3573282;18.34257069;4.1797975;4
80910;0.479;-0.285;-0.919;-23.323;10.983;58.26;163.00674;18.34797304;4.1797725;4
81010;0.468;-0.289;-0.937;-30.246;5.743;40.259;162.5433282;18.34982669;4.1797475;4
81110;0.469;-0.297;-0.976;-29.157;13.192;31.618;162.0829459;18.35166822;4.1797225;4
81210;0.469;-0.304;-0.982;-20.443;12.242;41.934;161.0907988;18.3556368;4.1796975;4
81310;0.466;-0.302;-0.979;-21.483;10.079;41.527;160.2048282;18.35918069;4.1796725;4
81410;0.462;-0.303;-0.993;-27.934;11.044;33.061;159.7292106;18.36108316;4.1796475;4
81510;0.462;-0.306;-1.001;-23.078;13.468;33.234;159.0343871;18.36386245;4.1796225;4
81610;0.444;-0.299;-0.963;-14.461;10.086;37.247;158.0675635;18.36772975;4.1795975;4
81710;0.427;-0.295;-0.938;-17.209;4.817;30.609;157.5317694;18.36987292;4.1795725;4
81810;0.43;-0.293;-0.969;-17.917;14.7;20.307;157.0291224;18.37188351;4.1795475;4
81910;0.436;-0.294;-0.974;-14.717;11.386;15.662;156.6664459;18.37333422;4.1795225;4
82010;0.43;-0.294;-0.949;-9.411;2.192;15.336;156.4277106;18.37428916;4.1794975;4
82110;0.437;-0.297;-0.978;-9.132;3.443;11.34;156.2615047;18.37495398;4.1794725;4
82210;0.449;-0.306;-0.998;-15.492;5.383;1.2;155.9994753;18.3760021;4.1794475;4
82310;0.431;-0.293;-0.936;-9.653;7.235;0.679;155.9483282;18.37620669;4.1794225;4
82410;0.429;-0.295;-0.948;-1.396;1.044;2.391;155.8883576;18.37644657;4.1793975;4
82510;0.458;-0.31;-1.001;-5.539;-0.912;-10.353;155.3941224;18.37842351;4.1793725;4
82610;0.457;-0.303;-0.965;-7.999;4.888;-19.991;154.7146518;18.38114139;4.1793475;4
82710;0.447;-0.295;-0.925;0.633;3.705;-11.573;154.5018576;18.38199257;4.1793225;4
82810;0.468;-0.289;-0.912;4.597;4.209;-9.324;154.4866224;18.38205351;4.1792975;4
82910;0.467;-0.287;-0.906;-0.786;1.044;-15.746;154.0310929;18.38387563;4.1792725;4
83010;0.462;-0.281;-0.891;-4.592;-5.481;-11.668;153.3916518;18.38643339;4.1792475;4
83110;0.474;-0.274;-0.907;-3.564;1.344;-9.991;153.0325047;18.38786998;4.1792225;4
83210;0.468;-0.263;-0.899;0.431;3.34;-11.245;152.8126812;18.38874928;4.1791975;4
83310;0.473;-0.258;-0.904;1.086;-0.866;-14.336;152.3975047;18.39040998;4.1791725;4
83410;0.487;-0.265;-0.947;-1.335;-5.077;-9.663;151.9247106;18.39230116;4.1791475;4
